# 3.31-full on Intel(R) Core(TM) i7-4700MQ CPU @ 2.40GHz
1.001813358,C0,Frontend_Bound,33.74,% Slots,,,,5.68,
1.001813358,C0,Backend_Bound,38.72,% Slots,,,,5.68,
1.001813358,C0,Frontend_Bound.Frontend_Latency,19.90,% Slots,This metric represents slots fraction the CPU was stalled due to Frontend latency issues...,rs_events.empty_end,,6.0,
1.001813358,C0,Backend_Bound.Memory_Bound,34.47,% Slots,This metric represents slots fraction the Memory subsystem within the Backend was a bottleneck...,,,5.68,
1.001813358,C0-T0,Frontend_Bound.Frontend_Latency.ICache_Misses,5.08,% Clocks,This metric represents cycles fraction the CPU was stalled due to instruction cache misses...,,,5.99,
1.001813358,C0-T0,Backend_Bound.Memory_Bound.L1_Bound,54.24,% Stalls,This metric estimates how often the CPU was stalled without loads missing the L1 data cache...,mem_load_uops_retired.l1_hit:pp mem_load_uops_retired.hit_lfb:pp,,6.0,<==
1.001813358,C0-T1,Frontend_Bound.Frontend_Latency.ICache_Misses,16.03,% Clocks,,,,5.99,
1.001813358,C1,Backend_Bound,51.15,% Slots,,,,5.68,
1.001813358,C1,Backend_Bound.Memory_Bound,28.42,% Slots,,,,5.68,<==
1.001813358,C1,Backend_Bound.Core_Bound,22.74,% Slots,This metric represents slots fraction where Core non-memory issues were of a bottleneck...,,,5.68,
1.001813358,C1-T0,Backend_Bound.Core_Bound.Ports_Utilization,65.88,% Clocks,This metric estimates cycles fraction the CPU performance was potentially limited due to Core computation issues (non divider-related)...,,,5.6,
1.001813358,C1-T1,Backend_Bound.Memory_Bound.L1_Bound,29.72,% Stalls,,mem_load_uops_retired.l1_hit:pp mem_load_uops_retired.hit_lfb:pp,,5.99,<==
1.001813358,C1-T1,Backend_Bound.Core_Bound.Divider,25.91,% Clocks,This metric represents cycles fraction where the Divider unit was active...,arith.divider_uops,,5.99,
1.001813358,C1-T1,Backend_Bound.Core_Bound.Ports_Utilization,33.03,% Clocks,,,,5.6,
1.001813358,C2,Frontend_Bound,28.75,% Slots,This category represents slots fraction where the processor's Frontend undersupplies its Backend...,,,5.68,
1.001813358,C2,Backend_Bound,35.26,% Slots,,,,5.68,
1.001813358,C2,Backend_Bound.Memory_Bound,28.48,% Slots,,,,5.68,<==
1.001813358,C3,Frontend_Bound,21.13,% Slots,,,,5.68,
1.001813358,C3,Bad_Speculation,3.92,% Slots,This category represents slots fraction wasted due to incorrect speculations...,,,5.68,
1.001813358,C3,Backend_Bound,36.34,% Slots,,,,5.68,
1.001813358,C3,Frontend_Bound.Frontend_Latency,16.02,% Slots,,rs_events.empty_end,,5.99,
1.001813358,C3,Backend_Bound.Memory_Bound,51.97,% Slots,,,,5.68,<==
1.001813358,C3-T0,Frontend_Bound.Frontend_Latency.ICache_Misses,9.32,% Clocks,,,,5.99,
1.001813358,C3-T0,Frontend_Bound.Frontend_Latency.Branch_Resteers,10.09,% Clocks_Calculated,This metric represents cycles fraction the CPU was stalled due to Branch Resteers...,br_misp_retired.all_branches,,5.6,
1.001813358,C3-T1,Frontend_Bound.Frontend_Latency.ICache_Misses,12.23,% Clocks,,,,5.99,
2.02152045,C0,Frontend_Bound,25.76,% Slots,,,,5.89,
2.02152045,C0,Backend_Bound,35.52,% Slots,,,,5.89,
2.02152045,C0,Backend_Bound.Memory_Bound,32.48,% Slots,,,,5.88,
2.02152045,C0-T0,Backend_Bound.Memory_Bound.L1_Bound,47.07,% Stalls,,mem_load_uops_retired.l1_hit:pp mem_load_uops_retired.hit_lfb:pp,,5.89,<==
2.02152045,C1,Backend_Bound,51.07,% Slots,,,,5.88,
2.02152045,C1,Backend_Bound.Memory_Bound,12.37,% Slots,,,,5.88,
2.02152045,C1,Backend_Bound.Core_Bound,38.70,% Slots,,,,5.88,<==
2.02152045,C1-T1,Backend_Bound.Core_Bound.Divider,59.58,% Clocks,,arith.divider_uops,,5.88,<==
2.02152045,C1-T1,Backend_Bound.Core_Bound.Ports_Utilization,47.10,% Clocks,,,,5.88,
2.02152045,C2,Frontend_Bound,26.00,% Slots,,,,5.89,
2.02152045,C2,Bad_Speculation,4.39,% Slots,,,,5.89,
2.02152045,C2,Backend_Bound,49.35,% Slots,,,,5.89,
2.02152045,C2,Frontend_Bound.Frontend_Latency,23.97,% Slots,,rs_events.empty_end,,5.89,
2.02152045,C2,Backend_Bound.Memory_Bound,41.36,% Slots,,,,5.88,<==
