# 3.31-full on Intel(R) Core(TM) i7-4700MQ CPU @ 2.40GHz
1.001668335,C0,Frontend_Bound,29.54,% Slots,,,,5.64,
1.001668335,C0,Bad_Speculation,3.87,% Slots,This category represents slots fraction wasted due to incorrect speculations...,,,5.64,
1.001668335,C0,Backend_Bound,43.77,% Slots,,,,5.64,
1.001668335,C0,Frontend_Bound.Frontend_Latency,25.51,% Slots,This metric represents slots fraction the CPU was stalled due to Frontend latency issues...,rs_events.empty_end,,5.98,
1.001668335,C0,Backend_Bound.Memory_Bound,36.54,% Slots,This metric represents slots fraction the Memory subsystem within the Backend was a bottleneck...,,,5.64,<==
1.001668335,C0-T0,Frontend_Bound.Frontend_Latency.ICache_Misses,8.54,% Clocks,This metric represents cycles fraction the CPU was stalled due to instruction cache misses...,,,6.0,
1.001668335,C0-T0,Frontend_Bound.Frontend_Latency.Branch_Resteers,10.29,% Clocks_Calculated,This metric represents cycles fraction the CPU was stalled due to Branch Resteers...,br_misp_retired.all_branches,,5.6,
1.001668335,C0-T1,Frontend_Bound.Frontend_Latency.ICache_Misses,16.34,% Clocks,,,,6.0,
1.001668335,C1,Backend_Bound,54.07,% Slots,,,,5.63,
1.001668335,C1,Backend_Bound.Memory_Bound,43.75,% Slots,,,,5.63,
1.001668335,C1,Backend_Bound.Core_Bound,10.32,% Slots,This metric represents slots fraction where Core non-memory issues were of a bottleneck...,,,5.63,
1.001668335,C1-T0,Backend_Bound.Memory_Bound.Store_Bound,29.00,% Stalls,This metric estimates how often CPU was stalled due to store memory accesses...,mem_uops_retired.all_stores:pp,,6.0,<==
1.001668335,C1-T1,Backend_Bound.Memory_Bound.L1_Bound,53.99,% Stalls,This metric estimates how often the CPU was stalled without loads missing the L1 data cache...,mem_load_uops_retired.l1_hit:pp mem_load_uops_retired.hit_lfb:pp,,5.99,<==
1.001668335,C2,Backend_Bound,34.12,% Slots,,,,5.64,
1.001668335,C2,Backend_Bound.Memory_Bound,23.21,% Slots,,,,5.64,<==
1.001668335,C2,Backend_Bound.Core_Bound,10.91,% Slots,,,,5.64,
1.001668335,C2-T0,Backend_Bound.Core_Bound.Ports_Utilization,40.61,% Clocks,This metric estimates cycles fraction the CPU performance was potentially limited due to Core computation issues (non divider-related)...,,,5.59,
1.001668335,C3,Frontend_Bound,26.86,% Slots,,,,5.64,
1.001668335,C3,Bad_Speculation,7.10,% Slots,,,,5.64,
1.001668335,C3,Backend_Bound,37.67,% Slots,,,,5.64,
1.001668335,C3,Retiring,28.04,% Slots,,,,5.64,
1.001668335,C3,Frontend_Bound.Frontend_Latency,32.55,% Slots,,rs_events.empty_end,,5.99,
