# 3.31-full on Intel(R) Core(TM) i7-4700MQ CPU @ 2.40GHz
1.00222869,C0,Frontend_Bound,25.49,% Slots,,,,5.61,
1.00222869,C0,Bad_Speculation,5.34,% Slots,This category represents slots fraction wasted due to incorrect speculations...,,,5.61,
1.00222869,C0,Backend_Bound,42.79,% Slots,,,,5.61,
1.00222869,C0,Frontend_Bound.Frontend_Latency,21.00,% Slots,This metric represents slots fraction the CPU was stalled due to Frontend latency issues...,rs_events.empty_end,,5.99,
1.00222869,C0,Backend_Bound.Memory_Bound,44.50,% Slots,This metric represents slots fraction the Memory subsystem within the Backend was a bottleneck...,,,5.61,<==
1.00222869,C0-T0,Frontend_Bound.Frontend_Latency.ICache_Misses,5.18,% Clocks,This metric represents cycles fraction the CPU was stalled due to instruction cache misses...,,,5.99,
1.00222869,C0-T0,Frontend_Bound.Frontend_Latency.Branch_Resteers,9.98,% Clocks_Calculated,This metric represents cycles fraction the CPU was stalled due to Branch Resteers...,br_misp_retired.all_branches,,5.59,
1.00222869,C0-T1,Frontend_Bound.Frontend_Latency.ICache_Misses,13.10,% Clocks,,,,5.99,
1.00222869,C0-T1,Frontend_Bound.Frontend_Latency.Branch_Resteers,12.00,% Clocks_Calculated,,br_misp_retired.all_branches,,5.59,
1.00222869,C1,Backend_Bound,49.63,% Slots,,,,5.61,
1.00222869,C1,Backend_Bound.Memory_Bound,40.68,% Slots,,,,5.61,
1.00222869,C1-T0,Backend_Bound.Memory_Bound.L1_Bound,50.71,% Stalls,This metric estimates how often the CPU was stalled without loads missing the L1 data cache...,mem_load_uops_retired.l1_hit:pp mem_load_uops_retired.hit_lfb:pp,,5.99,<==
1.00222869,C2,Frontend_Bound,29.83,% Slots,,,,5.6,
1.00222869,C2,Backend_Bound,48.68,% Slots,,,,5.6,
1.00222869,C2,Frontend_Bound.Frontend_Latency,22.05,% Slots,,rs_events.empty_end,,5.98,
1.00222869,C2,Backend_Bound.Memory_Bound,44.29,% Slots,,,,5.6,
1.00222869,C2-T0,Frontend_Bound.Frontend_Latency.ICache_Misses,11.35,% Clocks,,,,5.99,
1.00222869,C2-T0,Backend_Bound.Memory_Bound.L1_Bound,99.17,% Stalls,,mem_load_uops_retired.l1_hit:pp mem_load_uops_retired.hit_lfb:pp,,6.0,<==
1.00222869,C2-T1,Frontend_Bound.Frontend_Latency.ICache_Misses,13.42,% Clocks,,,,5.99,
1.00222869,C2-T1,Frontend_Bound.Frontend_Latency.Branch_Resteers,7.88,% Clocks_Calculated,,br_misp_retired.all_branches,,5.59,
1.00222869,C3,Frontend_Bound,24.45,% Slots,This category represents slots fraction where the processor's Frontend undersupplies its Backend...,,,5.6,
1.00222869,C3,Backend_Bound,39.34,% Slots,,,,5.6,
1.00222869,C3,Backend_Bound.Memory_Bound,23.84,% Slots,,,,5.6,<==
1.00222869,C3,Backend_Bound.Core_Bound,15.50,% Slots,This metric represents slots fraction where Core non-memory issues were of a bottleneck...,,,5.6,
1.00222869,C3-T0,Backend_Bound.Core_Bound.Ports_Utilization,103.90,% Clocks,This metric estimates cycles fraction the CPU performance was potentially limited due to Core computation issues (non divider-related)...,,,5.59,
2.030931083,C0,Frontend_Bound,28.99,% Slots,,,,5.83,
2.030931083,C0,Bad_Speculation,5.19,% Slots,,,,5.83,
2.030931083,C0,Backend_Bound,40.72,% Slots,,,,5.83,
2.030931083,C0,Frontend_Bound.Frontend_Latency,37.52,% Slots,,rs_events.empty_end,,5.83,
2.030931083,C0,Backend_Bound.Memory_Bound,53.08,% Slots,,,,5.83,<==
2.030931083,C0-T0,Frontend_Bound.Frontend_Latency.ICache_Misses,7.10,% Clocks,,,,5.83,
2.030931083,C0-T0,Frontend_Bound.Frontend_Latency.Branch_Resteers,5.92,% Clocks_Calculated,,br_misp_retired.all_branches,,5.83,
2.030931083,C0-T1,Frontend_Bound.Frontend_Latency.ICache_Misses,13.24,% Clocks,,,,5.83,
2.030931083,C0-T1,Frontend_Bound.Frontend_Latency.Branch_Resteers,18.68,% Clocks_Calculated,,br_misp_retired.all_branches,,5.83,
2.030931083,C1,Backend_Bound,54.33,% Slots,,,,5.83,
2.030931083,C1,Backend_Bound.Memory_Bound,48.97,% Slots,,,,5.83,
2.030931083,C1-T0,Backend_Bound.Memory_Bound.L1_Bound,47.84,% Stalls,,mem_load_uops_retired.l1_hit:pp mem_load_uops_retired.hit_lfb:pp,,5.83,<==
2.030931083,C1-T1,Backend_Bound.Memory_Bound.Store_Bound,30.36,% Stalls,This metric estimates how often CPU was stalled due to store memory accesses...,mem_uops_retired.all_stores:pp,,5.83,<==
2.030931083,C2,Frontend_Bound,26.45,% Slots,,,,5.83,
2.030931083,C2,Bad_Speculation,9.76,% Slots,,,,5.83,
2.030931083,C2,Backend_Bound,38.28,% Slots,,,,5.83,
2.030931083,C2,Frontend_Bound.Frontend_Latency,21.20,% Slots,,rs_events.empty_end,,5.83,
2.030931083,C2,Backend_Bound.Memory_Bound,24.34,% Slots,,,,5.83,
2.030931083,C2,Backend_Bound.Core_Bound,13.94,% Slots,,,,5.83,
2.030931083,C2-T0,Frontend_Bound.Frontend_Latency.ICache_Misses,7.52,% Clocks,,,,5.83,
2.030931083,C2-T0,Frontend_Bound.Frontend_Latency.Branch_Resteers,7.96,% Clocks_Calculated,,br_misp_retired.all_branches,,5.83,
2.030931083,C2-T0,Backend_Bound.Memory_Bound.L1_Bound,89.90,% Stalls,,mem_load_uops_retired.l1_hit:pp mem_load_uops_retired.hit_lfb:pp,,5.84,<==
2.030931083,C2-T0,Backend_Bound.Core_Bound.Ports_Utilization,39.01,% Clocks,,,,5.83,
2.030931083,C2-T1,Frontend_Bound.Frontend_Latency.ICache_Misses,19.49,% Clocks,,,,5.83,
2.030931083,C2-T1,Frontend_Bound.Frontend_Latency.Branch_Resteers,10.77,% Clocks_Calculated,,br_misp_retired.all_branches,,5.84,
2.030931083,C2-T1,Backend_Bound.Core_Bound.Ports_Utilization,32.71,% Clocks,,,,5.83,
2.030931083,C3,Backend_Bound,38.77,% Slots,,,,5.83,
2.030931083,C3,Backend_Bound.Memory_Bound,23.46,% Slots,,,,5.83,<==
2.030931083,C3,Backend_Bound.Core_Bound,15.31,% Slots,,,,5.83,
2.030931083,C3-T0,Backend_Bound.Core_Bound.Ports_Utilization,41.95,% Clocks,,,,5.83,
2.030931083,C3-T1,Backend_Bound.Core_Bound.Ports_Utilization,26.33,% Clocks,,,,5.83,
3.0854505,C0,Frontend_Bound,20.76,% Slots,,,,6.07,
3.0854505,C0,Bad_Speculation,4.03,% Slots,,,,6.07,
3.0854505,C0,Backend_Bound,48.75,% Slots,,,,6.07,
3.0854505,C0,Frontend_Bound.Frontend_Latency,19.28,% Slots,,rs_events.empty_end,,6.06,
3.0854505,C0,Backend_Bound.Memory_Bound,55.40,% Slots,,,,6.07,
3.0854505,C0-T0,Frontend_Bound.Frontend_Latency.Branch_Resteers,5.56,% Clocks_Calculated,,br_misp_retired.all_branches,,5.69,
3.0854505,C0-T0,Backend_Bound.Memory_Bound.L1_Bound,96.70,% Stalls,,mem_load_uops_retired.l1_hit:pp mem_load_uops_retired.hit_lfb:pp,,5.69,<==
3.0854505,C0-T1,Frontend_Bound.Frontend_Latency.ICache_Misses,8.49,% Clocks,,,,6.07,
3.0854505,C1,Backend_Bound,47.93,% Slots,,,,6.07,
3.0854505,C1,Backend_Bound.Memory_Bound,10.19,% Slots,,,,6.07,
3.0854505,C1,Backend_Bound.Core_Bound,37.74,% Slots,,,,6.07,
3.0854505,C1-T0,Backend_Bound.Core_Bound.Divider,60.29,% Clocks,This metric represents cycles fraction where the Divider unit was active...,arith.divider_uops,,5.77,<==
3.0854505,C1-T0,Backend_Bound.Core_Bound.Ports_Utilization,45.57,% Clocks,,,,5.82,
3.0854505,C2,Frontend_Bound,22.28,% Slots,,,,6.07,
3.0854505,C2,Backend_Bound,39.61,% Slots,,,,6.07,
3.0854505,C2,Retiring,38.85,% Slots,,,,6.07,
3.0854505,C2,Frontend_Bound.Frontend_Latency,19.35,% Slots,,rs_events.empty_end,,6.07,
3.0854505,C2,Backend_Bound.Memory_Bound,36.53,% Slots,,,,6.07,
3.0854505,C2,Retiring.Microcode_Sequencer,2.31,% Slots,This metric represents slots fraction the CPU was retiring uops fetched by the Microcode Sequencer (MS) unit...,idq.ms_uops,,6.07,
3.0854505,C2-T0,Frontend_Bound.Frontend_Latency.ICache_Misses,8.16,% Clocks,,,,6.07,
3.0854505,C2-T0,Frontend_Bound.Frontend_Latency.MS_Switches,5.42,% Clocks,This metric estimates the fraction of cycles when the CPU was stalled due to switches of uop delivery to the Microcode Sequencer (MS)...,idq.ms_switches,,6.07,
3.0854505,C2-T0,Backend_Bound.Memory_Bound.L1_Bound,50.58,% Stalls,,mem_load_uops_retired.l1_hit:pp mem_load_uops_retired.hit_lfb:pp,,5.69,<==
3.0854505,C2-T1,Frontend_Bound.Frontend_Latency.ICache_Misses,10.67,% Clocks,,,,6.07,
3.0854505,C2-T1,Frontend_Bound.Frontend_Latency.Branch_Resteers,6.53,% Clocks_Calculated,,br_misp_retired.all_branches,,5.69,
3.0854505,C3,Frontend_Bound,26.30,% Slots,,,,6.07,
3.0854505,C3,Bad_Speculation,5.44,% Slots,,,,6.07,
3.0854505,C3,Backend_Bound,35.40,% Slots,,,,6.07,
3.0854505,C3,Frontend_Bound.Frontend_Latency,19.46,% Slots,,rs_events.empty_end,,6.07,
3.0854505,C3,Backend_Bound.Memory_Bound,32.96,% Slots,,,,6.07,<==
3.0854505,C3-T0,Frontend_Bound.Frontend_Latency.ICache_Misses,10.58,% Clocks,,,,6.07,
3.0854505,C3-T0,Frontend_Bound.Frontend_Latency.Branch_Resteers,5.29,% Clocks_Calculated,,br_misp_retired.all_branches,,5.69,
