# 3.31-full on Intel(R) Core(TM) i7-4700MQ CPU @ 2.40GHz
1.001813041,C0,Frontend_Bound,20.54,% Slots,,,,5.61,
1.001813041,C0,Bad_Speculation,4.67,% Slots,This category represents slots fraction wasted due to incorrect speculations...,,,5.61,
1.001813041,C0,Backend_Bound,38.16,% Slots,,,,5.61,
1.001813041,C0,Frontend_Bound.Frontend_Latency,16.02,% Slots,This metric represents slots fraction the CPU was stalled due to Frontend latency issues...,rs_events.empty_end,,5.99,
1.001813041,C0,Backend_Bound.Memory_Bound,38.51,% Slots,This metric represents slots fraction the Memory subsystem within the Backend was a bottleneck...,,,5.61,<==
1.001813041,C0-T0,Frontend_Bound.Frontend_Latency.Branch_Resteers,5.64,% Clocks_Calculated,This metric represents cycles fraction the CPU was stalled due to Branch Resteers...,br_misp_retired.all_branches,,5.6,
1.001813041,C0-T1,Frontend_Bound.Frontend_Latency.ICache_Misses,12.32,% Clocks,This metric represents cycles fraction the CPU was stalled due to instruction cache misses...,,,6.0,
1.001813041,C0-T1,Frontend_Bound.Frontend_Latency.ITLB_Misses,5.84,% Clocks,This metric represents cycles fraction the CPU was stalled due to instruction TLB misses...,itlb_misses.walk_completed,,5.99,
1.001813041,C1,Frontend_Bound,28.15,% Slots,,,,5.61,
1.001813041,C1,Bad_Speculation,3.82,% Slots,,,,5.61,
1.001813041,C1,Backend_Bound,44.22,% Slots,,,,5.61,
1.001813041,C1,Frontend_Bound.Frontend_Latency,34.79,% Slots,,rs_events.empty_end,,5.99,
1.001813041,C1,Backend_Bound.Memory_Bound,51.02,% Slots,,,,5.61,<==
1.001813041,C1-T0,Frontend_Bound.Frontend_Latency.Branch_Resteers,6.18,% Clocks_Calculated,,br_misp_retired.all_branches,,5.6,
1.001813041,C1-T1,Frontend_Bound.Frontend_Latency.ICache_Misses,13.65,% Clocks,,,,6.0,
1.001813041,C1-T1,Frontend_Bound.Frontend_Latency.Branch_Resteers,9.16,% Clocks_Calculated,,br_misp_retired.all_branches,,5.6,
1.001813041,C2,Backend_Bound,51.96,% Slots,,,,5.61,<==
1.001813041,C2,Backend_Bound.Memory_Bound,26.97,% Slots,,,,5.61,
1.001813041,C2,Backend_Bound.Core_Bound,25.00,% Slots,This metric represents slots fraction where Core non-memory issues were of a bottleneck...,,,5.61,
1.001813041,C2-T0,Backend_Bound.Core_Bound.Ports_Utilization,30.41,% Clocks,This metric estimates cycles fraction the CPU performance was potentially limited due to Core computation issues (non divider-related)...,,,5.6,
1.001813041,C2-T1,Backend_Bound.Memory_Bound.L1_Bound,24.64,% Stalls,This metric estimates how often the CPU was stalled without loads missing the L1 data cache...,mem_load_uops_retired.l1_hit:pp mem_load_uops_retired.hit_lfb:pp,,6.0,
1.001813041,C2-T1,Backend_Bound.Core_Bound.Divider,25.20,% Clocks,This metric represents cycles fraction where the Divider unit was active...,arith.divider_uops,,5.99,
1.001813041,C2-T1,Backend_Bound.Core_Bound.Ports_Utilization,38.11,% Clocks,,,,5.6,
1.001813041,C3,Frontend_Bound,22.57,% Slots,,,,5.61,
1.001813041,C3,Bad_Speculation,3.55,% Slots,,,,5.61,
1.001813041,C3,Backend_Bound,41.92,% Slots,,,,5.61,
1.001813041,C3,Frontend_Bound.Frontend_Latency,28.84,% Slots,,rs_events.empty_end,,5.99,
1.001813041,C3,Backend_Bound.Memory_Bound,37.68,% Slots,,,,5.61,
